url,price,rooms,area,location
https://www.otodom.pl/pl/oferta/3-pokojowe-murcki-po-remoncie-ID4m9U1,279000.0,3.0,46.33,Murcki
https://www.otodom.pl/pl/oferta/rezerwacja-3-pokoje-kostuchna-mala-skandynawia-ID4mVMF,599000.0,3.0,66.0, Kostuchna
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-bezposrednio-ID4mVLs,,2.0,33.79, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/osiedle-sielanka-mieszkanie-a-2-ID4mVLq,,2.0,42.38, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/osiedle-sielanka-mieszkanie-a-9-ID4mVLr,,2.0,46.74, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/osiedle-sielanka-mieszkanie-a-1-ID4mVLp,,2.0,46.99, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/osiedle-sielanka-mieszkanie-a-08-ID4mVLo,,2.0,32.71, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-loggia-bezposrednio-ID4ecNd,,3.0,56.86, Bogucice
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-loggia-bez-prowizji-ID4ecN3,,1.0,35.7, Bogucice
https://www.otodom.pl/pl/oferta/2-3-pokoje-dla-ciebie-lub-inwestycja-2km-do-sum-ID4mVzB,259000.0,2.0,47.0,Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/sprzedaz-3-kawalerki-katowice-centrum-inwestycja-ID4mVzw,599000.0,3.0,65.86,Śródmieście
https://www.otodom.pl/pl/oferta/przestronne-3-niezalezne-pok-obok-doliny-3-stawow-ID4l1vK,489000.0,3.0,63.0, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-katowice-tysiaclecie-ID4mVmT,450000.0,2.0,50.0,Osiedle Tysiąclecia
https://www.otodom.pl/pl/oferta/mieszkanie-2pokoje-kuchnia-lazienka-do-remontu-ID4mVlw,335000.0,2.0,44.7, Koszutka
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bezposrednio-ID4jJVp,,1.0,28.86, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-balkon-bez-prowizji-ID4jJV2,,4.0,87.65, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4jJV9,,2.0,44.96, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/osiedle-dworska-mieszkanie-b7-ID4k9e3,476832.0,2.0,46.32, Brynów-Osiedle Zgrzebnioka
https://www.otodom.pl/pl/oferta/osiedle-sielanka-mieszkanie-b-37-ID4k7mz,,3.0,56.2, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-z-balkonem-a17-ID4eNF2,603230.0,3.0,67.4, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/mikrokawalerki-co-miejskie-windy-sejmik-slaski-ID4mFgY,156000.0,1.0,19.5,Śródmieście
https://www.otodom.pl/pl/oferta/mikrokawalerki-co-miejskie-windy-sejmik-slaski-ID4mFgZ,127120.0,1.0,15.89,Śródmieście
https://www.otodom.pl/pl/oferta/kawalerka-osiedle-tysiaclecia-ID4mb1J,300000.0,1.0,39.5,Osiedle Tysiąclecia
https://www.otodom.pl/pl/oferta/2-pok-nowa-kuchnia-sprzety-koszutka-3min-od-spodka-ID4mGMz,399000.0,2.0,37.0, Koszutka
https://www.otodom.pl/pl/oferta/3-maja-top-lokalizacja-pod-najem-krotki-dlugi-ID4m9P8,430000.0,2.0,48.0, Śródmieście
https://www.otodom.pl/pl/oferta/widok-na-pl-miarki-gotowe-po-generalnym-remoncie-ID4meSc,519000.0,3.0,53.0, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/kawalerka-katowice-osiedle-paderewskiego-ID4mV88,299000.0,1.0,30.4, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/katowice-gliwicka-3-pokoje-polecam-ID4mV7D,332000.0,3.0,58.0,Załęże
https://www.otodom.pl/pl/oferta/mieszkanie-ostatnie-pietro-z-taras-52m2-koszutka-ID4mV79,538000.0,2.0,52.0,Koszutka
https://www.otodom.pl/pl/oferta/mieszkanie-chorzow-armii-krajowej-ID4mV6J,320000.0,2.0,51.7, Chorzów Batory
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-ID4mEgB,486370.0,1.0,38.72, Koszutka
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-107m2-balkon-bezposrednio-ID4jJVt,,5.0,107.23, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-110m2-2-balkony-ID4lrlc,,4.0,110.48, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-ID4jJWU,,1.0,26.67, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-96m2-2-balkony-ID4jIT5,,4.0,96.49, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-ogrodek-bez-prowizji-ID4jITO,,3.0,68.64, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4jISI,,2.0,37.53, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-ID4jITx,,1.0,28.61, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-loggia-ID4k617,,1.0,27.58, Bogucice
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-loggia-bezposrednio-ID4k61A,,2.0,37.52, Bogucice
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-116m2-2-loggie-ID4k63o,,4.0,116.73, Bogucice
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-ID4k613,,3.0,58.25, Bogucice
https://www.otodom.pl/pl/oferta/kawalerka-26m2-gwarancja-najnizszej-ceny-0-pcc-ID4mWXb,352842.0,1.0,26.04,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-32m2-2-pokoje-bezposrednio-0-pcc-ID4mWX0,331144.0,2.0,31.15,Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/apartament-73m2-bezposrednio-wysokie-rabaty-ID4mWVW,641432.0,3.0,72.89,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-68m2-3-pokoje-bez-prowizji-0-pcc-ID4mWVQ,637980.0,3.0,67.59,Śródmieście
https://www.otodom.pl/pl/oferta/3-pokoje-przy-parku-slaskim-ID4mWW8,455000.0,3.0,56.8,Osiedle Tysiąclecia
https://www.otodom.pl/pl/oferta/os-bazantowo-przestronne-3-pokojowe-mieszkanie-ID4mWTQ,614000.0,3.0,51.4, Kostuchna
https://www.otodom.pl/pl/oferta/zobacz-lokalizacje-7min-do-centrum-ID4mI8J,265000.0,2.0,50.0,Janów-Nikiszowiec
https://www.otodom.pl/pl/oferta/duze-bezczynszowe-mieszkanie-super-lokalizacja-ID4mRjj,680000.0,3.0,89.56,Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/brynow-duzy-taras-komorka-garaz-w-hali-garazowej-ID4mlWX,499000.0,2.0,58.45, Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-balkon-ID4jITf,,3.0,63.64, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-104m2-balkon-ID4jITK,,4.0,104.88, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/duze-m2-lub-m3-w-centrum-z-balkonem-co-miejskie-ID4n5cY,337500.0,2.0,45.0, Śródmieście
https://www.otodom.pl/pl/oferta/4-pokoje-dwa-balkony-i-2-lazienki-w-centrum-kato-ID4n9Gm,622000.0,4.0,83.0, Śródmieście
https://www.otodom.pl/pl/oferta/mieszkanie-przy-parku-kosciuszki-polecam-ID4mnek,410000.0,2.0,43.0, Śródmieście
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-balkon-ID4eGml,783018.0,4.0,95.49, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-ogrodek-bez-prowizji-ID4jISS,,2.0,37.53, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-balkon-bezposrednio-ID4eGmf,595940.0,3.0,71.8, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-loggia-ID4k60i,,2.0,37.04, Bogucice
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-77m2-loggia-bezposrednio-ID4k60m,,3.0,77.57, Bogucice
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-75m2-z-balkonem-a22-ID4eND6,643558.0,4.0,75.27, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-4-b38-ID4lBxS,690875.0,2.0,55.27, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-samym-centrum-miasta-ID4lmtz,351540.0,1.0,26.04,Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-82m2-loggia-bezposrednio-ID4k60o,,4.0,82.46, Bogucice
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-34m2-loggia-ID4k60N,,2.0,34.16, Bogucice
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-loggia-ID4k62D,,3.0,65.47, Bogucice
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-loggia-ID4k619,,1.0,25.57, Bogucice
https://www.otodom.pl/pl/oferta/prestiz-6-tysiecy-miejsc-pracy-ID4kPQi,496283.0,2.0,41.53, Śródmieście
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-93m2-balkon-bez-prowizji-ID4fCe1,884735.0,4.0,93.13, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/mieszkanie-73mkw-4-pokoje-m5-wysoki-standard-ID4mWwt,499000.0,4.0,73.0, Szopienice-Burowiec
https://www.otodom.pl/pl/oferta/piekne-ciche-duzy-taras-garderoba-klima-0-ID4mKmv,785000.0,3.0,70.0, Kostuchna
https://www.otodom.pl/pl/oferta/rezerwacja-ID4mLDw,399000.0,2.0,51.4,Giszowiec
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-69m2-balkon-bez-prowizji-ID4eGly,598732.0,3.0,69.62, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-ogrodek-bez-prowizji-ID4eGlf,,4.0,92.49, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-loggia-ID4eGna,379957.0,1.0,35.51, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-145m2-bezposrednio-ID4kNCP,,4.0,145.5, Bogucice
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-loggia-bez-prowizji-ID4k61W,,1.0,25.32, Bogucice
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-72m2-bezposrednio-ID4k65z,,3.0,72.5, Bogucice
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-86m2-balkon-bez-prowizji-ID4jITs,,4.0,86.43, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-bez-prowizji-ID4jITA,,3.0,58.25, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-balkon-ID4jITI,,2.0,41.8, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-daszynskiego-park-b22-ID4eNeM,465894.0,2.0,51.48, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-3-b29-ID4lBxW,701096.0,2.0,56.11, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/mieszkanie-55m-nikiszowec-ogrodzone-osiedle-ID4lBaH,385000.0,2.0,55.0, Janów-Nikiszowiec
https://www.otodom.pl/pl/oferta/katowice-srodmiescie-barbary-z-wyposazeniem-ID4mWnm,550000.0,2.0,35.0, Śródmieście
https://www.otodom.pl/pl/oferta/rezerwacja-ID4mWkX,319000.0,3.0,50.61, Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-z-pieknym-widokiem-ID4kQlG,389000.0,2.0,50.81, Bogucice
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-balkon-bez-prowizji-ID4fCdi,604632.0,3.0,71.98, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4fCcC,406588.0,2.0,44.68, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/3-pokojowe-z-balkonem-90m2-w-centrum-katowic-ID4mUWM,619000.0,3.0,90.0,Śródmieście
https://www.otodom.pl/pl/oferta/przytulne-dwupokojowe-mieszkanie-w-katowicach-ID4mUWB,175000.0,2.0,30.0,Kostuchna
https://www.otodom.pl/pl/oferta/3-pokoje-brynow-inwestycyjne-dla-rodziny-ID4mUI0,419999.0,3.0,53.0, Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/okazja-grottgera-50-katowice-62m2-ID4mUHe,320000.0,2.0,61.7, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/ustawne-mieszkanie-w-samym-centrum-klimatyzacja-ID4lTsO,,2.0,56.33, Śródmieście
https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-ID4mUBL,430000.0,4.0,73.0, Bogucice
https://www.otodom.pl/pl/oferta/nowe-apartamenty-z-potencjalem-ID4kSO5,652848.0,5.0,97.74, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/mieszkanie-46-m-katowice-ID4mUy3,359000.0,2.0,46.0,Dąb
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-daszynskiego-park-b20-ID4eNf8,489386.0,3.0,54.68, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/park-medykow-mieszkanie-m1-ID4ljEB,704512.0,3.0,81.91, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-7-b70-ID4lByf,569768.0,2.0,42.04, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/mieszkanie-blisko-ue-50-80m2-katowice-zawiodzie-ID4mUrG,360000.0,2.0,50.8,Zawodzie
https://www.otodom.pl/pl/oferta/oferta-deweloperska-0-park-slaski-ID4mUqZ,723303.0,4.0,81.27, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-105m2-centrum-katowic-ID4mUqf,629000.0,3.0,105.0, Śródmieście
https://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-105m2-centrum-katowic-ID4mUpc,629000.0,3.0,105.0, Śródmieście
https://www.otodom.pl/pl/oferta/rezerwacja-ID4lS0R,395000.0,2.0,50.0,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-66m2-3-pokoje-bezposrednio-0-pcc-ID4mUeI,627168.0,3.0,65.33,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-61m2-3-pokoje-z-ogrodkiem-80m2-0-pcc-ID4mUeB,603108.0,3.0,60.92,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-68m2-4-pokoje-bez-prowizji-0-pcc-ID4mUeA,626888.0,4.0,68.04,Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/mieszkanie-105-80-m-katowice-ID4mUbE,539000.0,4.0,105.8,Janów-Nikiszowiec
https://www.otodom.pl/pl/oferta/atrakcyjna-lokalizacja-niski-budynek-po-termo-ID4mU7E,329000.0,1.0,37.0,Śródmieście
https://www.otodom.pl/pl/oferta/67-m2-2-pokoje-sw-anny-ID4mU1n,525000.0,2.0,66.5,Janów-Nikiszowiec
https://www.otodom.pl/pl/oferta/kawalerka-komorka-i-miejsce-w-hali-debowe-tarasy-ID4mTXf,345000.0,1.0,32.66, Dąb
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-katowicach-srodmiescie-ID4mTSA,619000.0,3.0,105.0,Śródmieście
https://www.otodom.pl/pl/oferta/inwestycyjne-okazja-centrum-u-ekonomiczny-ID4mTQP,373000.0,2.0,41.0, Zawodzie
https://www.otodom.pl/pl/oferta/apartament-sokolska-30-towers-ID4mTHH,749000.0,2.0,55.23,Śródmieście
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4mTGO,650000.0,2.0,48.33, Śródmieście
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-bezposrednio-ID4mEfM,467556.0,1.0,38.13, Koszutka
https://www.otodom.pl/pl/oferta/park-medykow-mieszkanie-m28-ID4ljEA,881475.0,4.0,83.95, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-2-a10-ID4lBxA,635295.0,2.0,50.5, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/apartamenty-zlota-nowe-mieszkanie-a14-ID4koxu,526311.0,2.0,52.11, Dąb
https://www.otodom.pl/pl/oferta/apartamenty-mikusinskiego-m9-ID4izmu,,2.0,42.64, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/widok-deweloperskie-co-miejske-odnowiony-budynek-ID4mTo0,330000.0,2.0,45.0, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/apartament-57m2-3-pok-gwarancja-najnizszej-ceny-ID4mTl6,541215.0,3.0,56.97,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-73m2-bezposrednio-wysokie-rabaty-ID4mTl0,664148.0,4.0,72.19,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-48m2-2-pokoje-biuro-sprzedazy-0-pcc-ID4mTkB,579256.0,2.0,47.48,Śródmieście
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-bezposrednio-przy-spodku-ID4k53a,390000.0,2.0,42.64, Koszutka
https://www.otodom.pl/pl/oferta/umowa-przedwstepna-ID4mSQu,520000.0,4.0,70.7,Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/duze-m2-lub-m3-w-centrum-z-balkonem-co-miejskie-ID4n5cY,337500.0,2.0,45.0, Śródmieście
https://www.otodom.pl/pl/oferta/katowice-srodmiescie-po-remoncie-3maja-ID4nauM,425000.0,2.0,46.98, Śródmieście
https://www.otodom.pl/pl/oferta/katowice-mariacka-4-pokoje-89-m2-ID4ldSb,725000.0,4.0,89.0, Śródmieście
https://www.otodom.pl/pl/oferta/nowe-gotowe-mieszkanie-na-ceglanej-ID4fAMD,520000.0,2.0,43.6, Brynów-Osiedle Zgrzebnioka
https://www.otodom.pl/pl/oferta/mozliwosc-wykonania-3pok-idalne-pod-flipa-centrum-ID4mSK1,439990.0,2.0,58.0, Śródmieście
https://www.otodom.pl/pl/oferta/2-pokoje-ciepla-woda-z-sieci-balkon-ID4mSDC,280000.0,2.0,40.3, Giszowiec
https://www.otodom.pl/pl/oferta/park-medykow-mieszkanie-m74-ID4ljE7,850395.0,3.0,80.99, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-1-a5-ID4lBxp,648829.0,2.0,50.88, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/apartamenty-zlota-nowe-mieszkanie-a13-ID4koxt,718600.0,4.0,71.86, Dąb
https://www.otodom.pl/pl/oferta/apartamenty-mikusinskiego-m16-ID4izmC,,4.0,73.36, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/katowice-srodmiescie-szeligiewicza-67m-3pok-balkon-ID4mSv7,509000.0,3.0,67.0, Śródmieście
https://www.otodom.pl/pl/oferta/nowy-wykonczony-apartament-105m2-ogrod-ID4mSjn,939000.0,4.0,105.54, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/osiedle-dworska-mieszkanie-a11-ID4k9dZ,532093.0,2.0,52.25, Brynów-Osiedle Zgrzebnioka
https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-super-lokalizacja-gwiazdy-ID4mJSk,440000.0,3.0,52.8, Śródmieście
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-178m2-bez-prowizji-ID4mSkz,2310568.0,5.0,178.04, Koszutka
https://www.otodom.pl/pl/oferta/apartament-81m2-4-pokoje-2-balkony-bez-prowizji-ID4mSj4,723303.0,4.0,81.09,Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-57m2-3-pokoje-bez-prowizji-ID4mSiW,560560.0,3.0,56.91,Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/apartament-42m2-2-pokoje-bez-prowizji-0-pcc-ID4mShZ,476434.0,2.0,41.61,Śródmieście
https://www.otodom.pl/pl/oferta/gotowe-do-wejscia-nowy-bazantow-zielona-okolica-ID4mSg3,729000.0,2.0,54.06, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/apartament-68m2-3-pokoje-bezposrednio-0-pcc-ID4mS9c,625232.0,3.0,67.96,Śródmieście
https://www.otodom.pl/pl/oferta/apartament-41m2-2-pok-gwarancja-najnizszej-ceny-ID4mS7K,375365.0,2.0,40.58,Śródmieście
https://www.otodom.pl/pl/oferta/nowy-do-wprowadzenia-ID4mS3M,1100000.0,4.0,152.43, Podlesie
https://www.otodom.pl/pl/oferta/nowoczesne-piekny-widok-pod-inwestycje-os-gwiazdy-ID4mRXi,509000.0,3.0,63.0,Zawodzie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-bez-prowizji-ID4mEc9,467010.0,1.0,38.72, Koszutka
https://www.otodom.pl/pl/oferta/okazja-ostatnie-mieszkanie-parter-koszutka-ID4mRAB,371000.0,2.0,41.0,Koszutka
https://www.otodom.pl/pl/oferta/park-medykow-mieszkanie-m51-ID4ljDC,654071.0,3.0,55.43, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-6-b62-ID4lByk,732193.0,2.0,56.11, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/apartamenty-zlota-nowe-mieszkanie-c7-ID4koxo,483360.0,2.0,45.6, Dąb
https://www.otodom.pl/pl/oferta/apartamenty-mikusinskiego-m8-ID4izms,,2.0,45.23, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/katowice-szopienice-ul-morawa-2-pokoje-38m2-balkon-ID4mRy8,295000.0,2.0,38.0, Szopienice-Burowiec
https://www.otodom.pl/pl/oferta/katowice-rybnicka-3-pokoje-ID4mRvf,410000.0,3.0,59.0, Śródmieście
https://www.otodom.pl/pl/oferta/katowice-komfortowe-gotowe-w-rezerwacji-ID4lSz7,460000.0,2.0,42.7,Zawodzie
https://www.otodom.pl/pl/oferta/ostatnia-kawalerka-w-inwestycji-w-kredycie-2-ID4muEI,389000.0,1.0,34.3, Zawodzie
https://www.otodom.pl/pl/oferta/idealna-inwestycja-odpowiedz-na-potrzeby-rynku-ID4mRdF,351540.0,1.0,26.04,Śródmieście
https://www.otodom.pl/pl/oferta/nowy-apartament-z-tarasem-koszutka-ID4mR9A,452500.0,3.0,50.1,Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/nowe-2-pokoje-ocieplony-budynek-1-pietro-z-4-ID4mR2M,447000.0,2.0,50.81,Dąb
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-miejscem-parkingowym-ID4mQZh,493500.0,3.0,69.6, Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/apartament-na-asnyka-ID4mflk,499000.0,2.0,46.5, Piotrowice-Ochojec
https://www.otodom.pl/pl/oferta/lokal-mieszkalny-w-centrum-poniatowskiego-22-ID4m39r,390000.0,5.0,60.0,Śródmieście
https://www.otodom.pl/pl/oferta/3-pokoje-katowice-ligota-ID4mQCh,350000.0,3.0,62.31,Ligota-Panewniki
https://www.otodom.pl/pl/oferta/okazja-ostatnie-mieszkanie-ostatnie-pietrokoszutka-ID4mQBW,410000.0,2.0,41.0,Koszutka
https://www.otodom.pl/pl/oferta/park-medykow-mieszkanie-m72-ID4ljEk,635253.0,4.0,65.49, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-5-b50-ID4lBy0,630126.0,2.0,48.98, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/apartamenty-zlota-nowe-mieszkanie-c5-ID4koxl,514080.0,3.0,53.55, Dąb
https://www.otodom.pl/pl/oferta/apartamenty-mikusinskiego-m7-ID4izmr,,2.0,45.27, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-3-pok-3-a13-ID4lByI,894969.0,3.0,69.2, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-w-cichej-czesci-ligoty-ID4mfDc,697800.0,3.0,93.15, Załęska Hałda-Brynów
https://www.otodom.pl/pl/oferta/dwa-mieszkania-na-poddaszu-ligota-ID4m2if,450000.0,6.0,171.41, Ligota-Panewniki
https://www.otodom.pl/pl/oferta/koszutka-3-pokoje-bez-dodatkowych-oplat-ID4mQiq,648000.0,3.0,78.0,Koszutka
https://www.otodom.pl/pl/oferta/okazja-ostatnie-mieszkanie-w-tej-cenie-koszutka-ID4mQdT,527000.0,3.0,60.0,Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-ogrodek-bezposrednio-ID4g38G,550685.0,3.0,61.09, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-100m2-loggia-bezposrednio-ID4g34u,787902.0,4.0,100.05, Koszutka
https://www.otodom.pl/pl/oferta/green-energy-gotowy-apartament-pod-wynajem-ID4mQc8,389000.0,1.0,34.3, Zawodzie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-bezposrednio-ID4mEek,470882.0,1.0,38.72, Koszutka
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-2-b12-ID4lBxG,649152.0,2.0,50.76, Osiedle Paderewskiego-Muchowiec
https://www.otodom.pl/pl/oferta/apartamenty-zlota-nowe-mieszkanie-b10-ID4koxj,539550.0,3.0,54.5, Dąb
https://www.otodom.pl/pl/oferta/apartamenty-mikusinskiego-m3-ID4izml,,3.0,58.88, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-96m2-loggia-bez-prowizji-ID4g34r,767258.0,4.0,96.2, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-loggia-ID4g34o,397758.0,2.0,41.19, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4g38B,546012.0,3.0,60.78, Koszutka
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-ID4mEfQ,474754.0,1.0,38.72, Koszutka
https://www.otodom.pl/pl/oferta/bezposrednio-apartament-2-pokoje-bytkowska-2-0-ID4mPQw,443000.0,2.0,42.86, Wełnowiec-Józefowiec
